"sigma_yy","strain:0","strain:1","strain:2","Points:0","Points:1","Points:2"
-1.1934e-05,0.029018,0.0024356,1.7029e-08,83.67,50,0
-1.1882e-05,0.029011,0.0024395,1.7243e-08,83.725,50,0
-1.183e-05,0.029004,0.0024434,1.7457e-08,83.78,50,0
-1.1778e-05,0.028997,0.0024473,1.767e-08,83.835,50,0
-1.1726e-05,0.02899,0.0024512,1.7884e-08,83.89,50,0
-1.1673e-05,0.028983,0.0024551,1.8098e-08,83.945,50,0
-1.1621e-05,0.028976,0.002459,1.8312e-08,84,50,0
-1.1566e-05,0.02897,0.0024627,1.848e-08,84.055,50,0
-1.1511e-05,0.028964,0.0024663,1.8647e-08,84.11,50,0
-1.1456e-05,0.028958,0.0024699,1.8815e-08,84.165,50,0
-1.1402e-05,0.028952,0.0024735,1.8983e-08,84.22,50,0
-1.1347e-05,0.028945,0.0024772,1.9151e-08,84.275,50,0
-1.1292e-05,0.028939,0.0024808,1.9319e-08,84.33,50,0
-1.1237e-05,0.028933,0.0024844,1.9487e-08,84.385,50,0
-1.1182e-05,0.028927,0.002488,1.9655e-08,84.44,50,0
-1.1127e-05,0.028921,0.0024917,1.9823e-08,84.495,50,0
-1.1072e-05,0.028915,0.0024953,1.9991e-08,84.55,50,0
-1.1018e-05,0.028908,0.0024989,2.0158e-08,84.605,50,0
-1.0963e-05,0.028902,0.0025025,2.0326e-08,84.66,50,0
-1.0908e-05,0.028896,0.0025062,2.0494e-08,84.715,50,0
-1.0853e-05,0.02889,0.0025098,2.0662e-08,84.77,50,0
-1.0798e-05,0.028884,0.0025134,2.083e-08,84.825,50,0
-1.0743e-05,0.028877,0.002517,2.0998e-08,84.88,50,0
-1.0688e-05,0.028871,0.0025207,2.1166e-08,84.935,50,0
-1.0634e-05,0.028865,0.0025243,2.1334e-08,84.99,50,0
-1.0579e-05,0.028859,0.0025279,2.1502e-08,85.045,50,0
-1.0524e-05,0.028853,0.0025315,2.1669e-08,85.1,50,0
-1.0469e-05,0.028847,0.0025352,2.1837e-08,85.155,50,0
-1.0414e-05,0.02884,0.0025388,2.2005e-08,85.21,50,0
-1.0359e-05,0.028834,0.0025424,2.2173e-08,85.265,50,0
-1.0304e-05,0.028828,0.002546,2.2341e-08,85.32,50,0
-1.025e-05,0.028822,0.0025497,2.2509e-08,85.375,50,0
-1.0195e-05,0.028816,0.0025533,2.2677e-08,85.43,50,0
-1.014e-05,0.028809,0.0025569,2.2845e-08,85.485,50,0
-1.0085e-05,0.028803,0.0025605,2.3012e-08,85.54,50,0
-1.003e-05,0.028797,0.0025642,2.318e-08,85.595,50,0
-9.9753e-06,0.028791,0.0025678,2.3348e-08,85.65,50,0
-9.9204e-06,0.028785,0.0025714,2.3516e-08,85.705,50,0
-9.8656e-06,0.028778,0.002575,2.3684e-08,85.76,50,0
-9.8107e-06,0.028772,0.0025787,2.3852e-08,85.815,50,0
-9.7559e-06,0.028766,0.0025823,2.402e-08,85.87,50,0
-9.701e-06,0.02876,0.0025859,2.4188e-08,85.925,50,0
-9.6461e-06,0.028754,0.0025895,2.4356e-08,85.98,50,0
-9.5844e-06,0.028748,0.002593,2.4489e-08,86.035,50,0
-9.5187e-06,0.028743,0.0025963,2.4603e-08,86.09,50,0
-9.4531e-06,0.028737,0.0025996,2.4717e-08,86.145,50,0
-9.3874e-06,0.028732,0.0026029,2.4831e-08,86.2,50,0
-9.3218e-06,0.028726,0.0026062,2.4945e-08,86.255,50,0
-9.2561e-06,0.028721,0.0026096,2.5059e-08,86.31,50,0
-9.1904e-06,0.028716,0.0026129,2.5173e-08,86.365,50,0
-9.1248e-06,0.02871,0.0026162,2.5287e-08,86.42,50,0
-9.0591e-06,0.028705,0.0026195,2.5401e-08,86.475,50,0
-8.9935e-06,0.028699,0.0026228,2.5515e-08,86.53,50,0
-8.9278e-06,0.028694,0.0026262,2.5629e-08,86.585,50,0
-8.8621e-06,0.028688,0.0026295,2.5743e-08,86.64,50,0
-8.7965e-06,0.028683,0.0026328,2.5857e-08,86.695,50,0
-8.7308e-06,0.028678,0.0026361,2.5971e-08,86.75,50,0
-8.6652e-06,0.028672,0.0026394,2.6085e-08,86.805,50,0
-8.5995e-06,0.028667,0.0026427,2.6199e-08,86.86,50,0
-8.5338e-06,0.028661,0.0026461,2.6313e-08,86.915,50,0
-8.4682e-06,0.028656,0.0026494,2.6427e-08,86.97,50,0
-8.4025e-06,0.028651,0.0026527,2.6541e-08,87.025,50,0
-8.3369e-06,0.028645,0.002656,2.6655e-08,87.08,50,0
-8.2712e-06,0.02864,0.0026593,2.6769e-08,87.135,50,0
-8.2055e-06,0.028634,0.0026627,2.6884e-08,87.19,50,0
-8.1399e-06,0.028629,0.002666,2.6998e-08,87.245,50,0
-8.0742e-06,0.028623,0.0026693,2.7112e-08,87.3,50,0
-8.0085e-06,0.028618,0.0026726,2.7226e-08,87.355,50,0
-7.9429e-06,0.028613,0.0026759,2.734e-08,87.41,50,0
-7.8772e-06,0.028607,0.0026792,2.7454e-08,87.465,50,0
-7.8116e-06,0.028602,0.0026826,2.7568e-08,87.52,50,0
-7.7459e-06,0.028596,0.0026859,2.7682e-08,87.575,50,0
-7.6802e-06,0.028591,0.0026892,2.7796e-08,87.63,50,0
-7.6146e-06,0.028585,0.0026925,2.791e-08,87.685,50,0
-7.5489e-06,0.02858,0.0026958,2.8024e-08,87.74,50,0
-7.4833e-06,0.028575,0.0026992,2.8138e-08,87.795,50,0
-7.4176e-06,0.028569,0.0027025,2.8252e-08,87.85,50,0
-7.3519e-06,0.028564,0.0027058,2.8366e-08,87.905,50,0
-7.2863e-06,0.028558,0.0027091,2.848e-08,87.96,50,0
-7.2124e-06,0.028553,0.0027123,2.8577e-08,88.015,50,0
-7.1165e-06,0.028549,0.0027153,2.8631e-08,88.07,50,0
-7.0206e-06,0.028544,0.0027183,2.8684e-08,88.125,50,0
-6.9247e-06,0.02854,0.0027213,2.8737e-08,88.18,50,0
-6.8289e-06,0.028535,0.0027243,2.8791e-08,88.235,50,0
-6.733e-06,0.028531,0.0027273,2.8844e-08,88.29,50,0
-6.6371e-06,0.028526,0.0027303,2.8897e-08,88.345,50,0
-6.5412e-06,0.028521,0.0027333,2.895e-08,88.4,50,0
-6.4453e-06,0.028517,0.0027363,2.9004e-08,88.455,50,0
-6.3495e-06,0.028512,0.0027393,2.9057e-08,88.51,50,0
-6.2536e-06,0.028508,0.0027423,2.911e-08,88.565,50,0
-6.1577e-06,0.028503,0.0027452,2.9164e-08,88.62,50,0
-6.0618e-06,0.028499,0.0027482,2.9217e-08,88.675,50,0
-5.9659e-06,0.028494,0.0027512,2.927e-08,88.73,50,0
-5.8701e-06,0.02849,0.0027542,2.9324e-08,88.785,50,0
-5.7742e-06,0.028485,0.0027572,2.9377e-08,88.84,50,0
-5.6783e-06,0.028481,0.0027602,2.943e-08,88.895,50,0
-5.5824e-06,0.028476,0.0027632,2.9484e-08,88.95,50,0
-5.4866e-06,0.028472,0.0027662,2.9537e-08,89.005,50,0
-5.3907e-06,0.028467,0.0027692,2.959e-08,89.06,50,0
-5.2948e-06,0.028463,0.0027722,2.9644e-08,89.115,50,0
-5.1989e-06,0.028458,0.0027752,2.9697e-08,89.17,50,0
-5.103e-06,0.028454,0.0027782,2.975e-08,89.225,50,0
-5.0072e-06,0.028449,0.0027811,2.9804e-08,89.28,50,0
-4.9113e-06,0.028444,0.0027841,2.9857e-08,89.335,50,0
-4.8154e-06,0.02844,0.0027871,2.991e-08,89.39,50,0
-4.7195e-06,0.028435,0.0027901,2.9964e-08,89.445,50,0
-4.6237e-06,0.028431,0.0027931,3.0017e-08,89.5,50,0
-4.5278e-06,0.028426,0.0027961,3.007e-08,89.555,50,0
-4.4319e-06,0.028422,0.0027991,3.0124e-08,89.61,50,0
-4.336e-06,0.028417,0.0028021,3.0177e-08,89.665,50,0
-4.2401e-06,0.028413,0.0028051,3.023e-08,89.72,50,0
-4.1443e-06,0.028408,0.0028081,3.0284e-08,89.775,50,0
-4.0484e-06,0.028404,0.0028111,3.0337e-08,89.83,50,0
-3.9525e-06,0.028399,0.0028141,3.039e-08,89.885,50,0
-3.8566e-06,0.028395,0.0028171,3.0444e-08,89.94,50,0
-3.7607e-06,0.02839,0.00282,3.0497e-08,89.995,50,0
-3.6038e-06,0.028387,0.0028227,3.049e-08,90.05,50,0
-3.4408e-06,0.028385,0.0028254,3.0477e-08,90.105,50,0
-3.2778e-06,0.028383,0.002828,3.0465e-08,90.16,50,0
-3.1148e-06,0.02838,0.0028307,3.0452e-08,90.215,50,0
-2.9518e-06,0.028378,0.0028333,3.0439e-08,90.27,50,0
-2.7888e-06,0.028376,0.002836,3.0426e-08,90.325,50,0
-2.6258e-06,0.028373,0.0028386,3.0413e-08,90.38,50,0
-2.4628e-06,0.028371,0.0028413,3.04e-08,90.435,50,0
-2.2998e-06,0.028368,0.002844,3.0388e-08,90.49,50,0
-2.1368e-06,0.028366,0.0028466,3.0375e-08,90.545,50,0
-1.9737e-06,0.028364,0.0028493,3.0362e-08,90.6,50,0
-1.8107e-06,0.028361,0.0028519,3.0349e-08,90.655,50,0
-1.6477e-06,0.028359,0.0028546,3.0336e-08,90.71,50,0
-1.4847e-06,0.028357,0.0028572,3.0323e-08,90.765,50,0
-1.3217e-06,0.028354,0.0028599,3.0311e-08,90.82,50,0
-1.1587e-06,0.028352,0.0028625,3.0298e-08,90.875,50,0
-9.9568e-07,0.028349,0.0028652,3.0285e-08,90.93,50,0
-8.3267e-07,0.028347,0.0028678,3.0272e-08,90.985,50,0
-6.6966e-07,0.028345,0.0028705,3.0259e-08,91.04,50,0
-5.0665e-07,0.028342,0.0028731,3.0246e-08,91.095,50,0
-3.4364e-07,0.02834,0.0028758,3.0234e-08,91.15,50,0
-1.8063e-07,0.028337,0.0028784,3.0221e-08,91.205,50,0
-1.7621e-08,0.028335,0.0028811,3.0208e-08,91.26,50,0
1.4539e-07,0.028333,0.0028837,3.0195e-08,91.315,50,0
3.084e-07,0.02833,0.0028864,3.0182e-08,91.37,50,0
4.7141e-07,0.028328,0.0028891,3.0169e-08,91.425,50,0
6.3442e-07,0.028326,0.0028917,3.0157e-08,91.48,50,0
7.9743e-07,0.028323,0.0028944,3.0144e-08,91.535,50,0
9.6042e-07,0.028321,0.002897,3.0131e-08,91.59,50,0
1.1234e-06,0.028318,0.0028997,3.0118e-08,91.645,50,0
1.2864e-06,0.028316,0.0029023,3.0105e-08,91.7,50,0
1.4494e-06,0.028314,0.002905,3.0092e-08,91.755,50,0
1.6125e-06,0.028311,0.0029076,3.008e-08,91.81,50,0
1.7755e-06,0.028309,0.0029103,3.0067e-08,91.865,50,0
1.9385e-06,0.028307,0.0029129,3.0054e-08,91.92,50,0
2.1015e-06,0.028304,0.0029156,3.0041e-08,91.975,50,0
2.289e-06,0.028307,0.002918,2.999e-08,92.03,50,0
2.4971e-06,0.028315,0.0029204,2.9908e-08,92.085,50,0
2.7051e-06,0.028323,0.0029227,2.9825e-08,92.14,50,0
2.9131e-06,0.028331,0.002925,2.9743e-08,92.195,50,0
3.1211e-06,0.028338,0.0029273,2.9661e-08,92.25,50,0
3.3291e-06,0.028346,0.0029296,2.9578e-08,92.305,50,0
3.5371e-06,0.028354,0.0029319,2.9496e-08,92.36,50,0
3.7451e-06,0.028362,0.0029342,2.9413e-08,92.415,50,0
3.9531e-06,0.02837,0.0029365,2.9331e-08,92.47,50,0
4.1611e-06,0.028377,0.0029388,2.9248e-08,92.525,50,0
4.3691e-06,0.028385,0.0029411,2.9166e-08,92.58,50,0
4.5772e-06,0.028393,0.0029434,2.9084e-08,92.635,50,0
4.7852e-06,0.028401,0.0029457,2.9001e-08,92.69,50,0
4.9932e-06,0.028409,0.0029481,2.8919e-08,92.745,50,0
5.2012e-06,0.028416,0.0029504,2.8836e-08,92.8,50,0
5.4092e-06,0.028424,0.0029527,2.8754e-08,92.855,50,0
5.6172e-06,0.028432,0.002955,2.8671e-08,92.91,50,0
5.8252e-06,0.02844,0.0029573,2.8589e-08,92.965,50,0
6.0332e-06,0.028448,0.0029596,2.8507e-08,93.02,50,0
6.2412e-06,0.028455,0.0029619,2.8424e-08,93.075,50,0
6.4492e-06,0.028463,0.0029642,2.8342e-08,93.13,50,0
6.6572e-06,0.028471,0.0029665,2.8259e-08,93.185,50,0
6.8652e-06,0.028479,0.0029688,2.8177e-08,93.24,50,0
7.0733e-06,0.028487,0.0029711,2.8094e-08,93.295,50,0
7.2813e-06,0.028494,0.0029734,2.8012e-08,93.35,50,0
7.4893e-06,0.028502,0.0029757,2.793e-08,93.405,50,0
7.6973e-06,0.02851,0.0029781,2.7847e-08,93.46,50,0
7.9053e-06,0.028518,0.0029804,2.7765e-08,93.515,50,0
8.1133e-06,0.028526,0.0029827,2.7682e-08,93.57,50,0
8.3213e-06,0.028533,0.002985,2.76e-08,93.625,50,0
8.5293e-06,0.028541,0.0029873,2.7517e-08,93.68,50,0
8.7373e-06,0.028549,0.0029896,2.7435e-08,93.735,50,0
8.9453e-06,0.028557,0.0029919,2.7352e-08,93.79,50,0
9.1534e-06,0.028565,0.0029942,2.727e-08,93.845,50,0
9.3614e-06,0.028572,0.0029965,2.7188e-08,93.9,50,0
9.5694e-06,0.02858,0.0029988,2.7105e-08,93.955,50,0
9.585e-06,0.028598,0.0030011,2.701e-08,94.01,50,0
8.7348e-06,0.028661,0.003003,2.6861e-08,94.065,50,0
7.8847e-06,0.028724,0.003005,2.6711e-08,94.12,50,0
7.0345e-06,0.028787,0.003007,2.6561e-08,94.175,50,0
6.1844e-06,0.02885,0.0030089,2.6411e-08,94.23,50,0
5.3342e-06,0.028913,0.0030109,2.6261e-08,94.285,50,0
4.4842e-06,0.028976,0.0030129,2.6111e-08,94.34,50,0
3.634e-06,0.029039,0.0030148,2.5961e-08,94.395,50,0
2.7839e-06,0.029102,0.0030168,2.5811e-08,94.45,50,0
1.9337e-06,0.029165,0.0030187,2.5661e-08,94.505,50,0
1.0836e-06,0.029228,0.0030207,2.5511e-08,94.56,50,0
2.3343e-07,0.029291,0.0030227,2.5361e-08,94.615,50,0
-6.1671e-07,0.029354,0.0030246,2.5211e-08,94.67,50,0
-1.4669e-06,0.029417,0.0030266,2.5062e-08,94.725,50,0
-2.317e-06,0.029479,0.0030286,2.4912e-08,94.78,50,0
-3.1672e-06,0.029542,0.0030305,2.4762e-08,94.835,50,0
-4.0173e-06,0.029605,0.0030325,2.4612e-08,94.89,50,0
-4.8675e-06,0.029668,0.0030344,2.4462e-08,94.945,50,0
-5.7176e-06,0.029731,0.0030364,2.4312e-08,95,50,0
