Time,length,f_elec,f_flex,f_frac,f_grad,g_v
3064,80,-45.545,-0.55518,1412.6,3.4728,-106.3503197
3065,80,-44.731,-0.64263,1412.7,3.4331,-105.8354949
3066,80.5,-55.925,0.38652,1416.8,3.8389,-105.5447059
3067,80.5,-54.673,0.34514,1417.1,3.8007,-105.0444433
3068,80.5,-53.437,0.30054,1417.2,3.7609,-104.2527182
3069,80.5,-56.675,0.38514,1420.8,4.0011,-103.2437503
3070,80.5,-55.192,0.32832,1421,3.9452,-102.1005691
3071,80.5,-53.758,0.266,1421.1,3.8871,-100.8967164
3072,80.5,-52.379,0.20281,1421.2,3.828,-99.68399548
3073,80.5,-51.056,0.14161,1421.3,3.7687,-98.57408965
3074,80.5,-49.79,0.08359,1421.4,3.7102,-96.87725669
3075,80.5,-48.585,0.029707,1421.5,3.6531,-94.30107342
3076,80.5,-47.448,-0.019249,1421.6,3.5983,-91.13098981
3077,80.5,-46.386,-0.062761,1421.7,3.5463,-150.2101923
3078,80.5,-45.444,-0.17425,1422.2,3.4902,-104.9496185
3079,80.5,-44.793,-0.34947,1422.1,3.4552,-106.1795972
3080,81,-56.122,0.47922,1426.1,3.7863,-107.3258451
3081,81,-55.085,0.41561,1426.4,3.7596,-108.1494534
3082,81,-54.01,0.35275,1426.6,3.7316,-108.5837345
3083,81,-57.433,0.31407,1430.1,3.9803,-109.237843
3084,81,-56.017,0.25082,1430.3,3.9342,-110.1166745
3085,81,-54.62,0.17196,1430.4,3.8844,-111.1479929
3086,81,-53.258,0.082867,1430.5,3.8318,-112.2246238
3087,81,-51.941,-0.013696,1430.7,3.7777,-113.2340871
3088,81,-50.677,-0.11807,1430.8,3.7231,-113.3637572
3089,81,-49.482,-0.22781,1430.9,3.6695,-112.5364948
3090,81,-48.37,-0.3382,1431,3.6182,-111.2888607
3091,81,-47.347,-0.44488,1431.1,3.5702,-110.4050901
3092,81,-46.407,-0.54707,1431.2,3.5254,-109.8645353
3093,81,-45.542,-0.64386,1431.3,3.4839,-109.341371
3094,81.5,-57.007,0.40341,1435.4,3.8948,-108.8719438
3095,81.5,-55.698,0.35764,1435.7,3.8561,-108.399085
3096,81.5,-54.406,0.30841,1435.9,3.8158,-107.6209074
3097,81.5,-57.693,0.39253,1439.5,4.0586,-106.61853
3098,81.5,-56.137,0.33025,1439.6,4.0012,-105.4880494
3099,81.5,-54.632,0.26163,1439.8,3.9414,-104.2915714
3100,81.5,-53.186,0.19193,1439.9,3.8803,-103.0644206
3101,81.5,-51.799,0.12434,1440,3.8191,-101.9360297
3102,81.5,-50.472,0.060197,1440.1,3.7587,-100.0872244
3103,81.5,-49.212,0.00060479,1440.2,3.7,-97.28242401
3104,81.5,-48.026,-0.05356,1440.3,3.6439,-93.76007586
3105,81.5,-46.923,-0.10165,1440.4,3.5909,-153.1184404
3106,81.5,-46.03,-0.27199,1440.8,3.5384,-108.3684604
3107,81.5,-45.364,-0.44372,1440.8,3.5047,-109.6300812
3108,82,-56.799,0.43548,1444.8,3.8438,-110.7404461
3109,82,-55.701,0.36906,1445.1,3.8173,-111.3315987
3110,82,-54.562,0.30095,1445.3,3.7887,-111.8216719
3111,82,-57.888,0.26845,1448.9,4.0365,-112.6141945
3112,82,-56.415,0.19173,1449,3.9882,-113.6351447
3113,82,-54.971,0.10125,1449.1,3.9362,-114.7599402
3114,82,-53.57,0.0014573,1449.2,3.8819,-115.8645633
3115,82,-52.221,-0.10626,1449.3,3.8265,-116.4773404
3116,82,-50.939,-0.22149,1449.4,3.7714,-115.9530341
3117,82,-49.741,-0.33955,1449.5,3.7182,-114.70692
3118,82,-48.637,-0.45525,1449.6,3.6682,-113.5124801
3119,82,-47.625,-0.56556,1449.8,3.6217,-112.8480522
3120,82,-46.697,-0.67103,1449.9,3.5786,-112.3052202
3121,82.5,-45.843,-0.76658,1450,3.5391,-111.8704884
3122,82.5,-57.206,0.33456,1454.2,3.9558,-111.4181774
3123,82.5,-55.857,0.28446,1454.4,3.9163,-110.6668722
3124,82.5,-54.52,0.22905,1454.6,3.874,-109.648425
3125,82.5,-57.639,0.31548,1458.2,4.112,-108.4536249
3126,82.5,-56.059,0.24412,1458.3,4.0523,-107.1691679
3127,82.5,-54.54,0.17085,1458.4,3.991,-105.8135129
3128,82.5,-53.086,0.099558,1458.5,3.9297,-104.5949041
3129,82.5,-51.696,0.032015,1458.6,3.8691,-102.7768829
3130,82.5,-50.376,-0.030629,1458.7,3.8104,-99.88830826
3131,82.5,-49.134,-0.087404,1458.8,3.7545,-96.27207621
3132,82.5,-47.98,-0.13762,1458.9,3.7021,-173.2243033
3133,82.5,-46.963,-0.26006,1459.4,3.6461,-110.6952791
3134,82.5,-46.263,-0.45177,1459.3,3.6126,-112.1503693
3135,83,-57.919,0.41297,1463.4,3.9532,-113.4274403
3136,83,-56.802,0.34262,1463.6,3.9295,-114.2087172
3137,83,-55.638,0.27179,1463.8,3.9042,-114.7274367
3138,83,-59.032,0.23267,1467.4,4.1587,-115.612308
3139,83,-57.505,0.1546,1467.6,4.113,-116.739822
3140,83,-56.006,0.060954,1467.7,4.0634,-117.9661309
3141,83,-54.55,-0.043127,1467.8,4.0112,-119.1371225
3142,83,-53.151,-0.15585,1467.9,3.9579,-119.7710672
3143,83,-51.823,-0.27675,1468,3.905,-119.1714791
3144,83,-50.585,-0.40058,1468.1,3.8543,-117.8300439
3145,83,-49.448,-0.52166,1468.2,3.8068,-116.641858
3146,83,-48.409,-0.63698,1468.3,3.7631,-116.0370455
3147,83,-47.457,-0.74679,1468.5,3.723,-115.5104992
3148,83.5,-59.423,0.34278,1472.6,4.1466,-114.9236024
3149,83.5,-58.006,0.29293,1472.8,4.1105,-114.4187449
3150,83.5,-56.605,0.23909,1473,4.0725,-113.5851042
3151,83.5,-55.215,0.17885,1473.2,4.0307,-112.5115744
3152,83.5,-58.266,0.26357,1476.8,4.2669,-111.3096462
3153,83.5,-56.633,0.18696,1476.9,4.2062,-110.0130627
3154,83.5,-55.065,0.1098,1477,4.1439,-108.6871624
3155,83.5,-53.565,0.035539,1477.1,4.0813,-107.3366925
3156,83.5,-52.133,-0.034337,1477.2,4.0194,-104.9591
3157,83.5,-50.778,-0.098564,1477.3,3.9594,-101.4972102
3158,83.5,-49.513,-0.1561,1477.4,3.9022,-97.27172418
3159,83.5,-48.346,-0.20629,1477.5,3.8485,-158.567396
3160,83.5,-47.496,-0.43704,1477.9,3.7996,-114.5776616
3161,84,-46.792,-0.61089,1477.9,3.7657,-116.0721553
3162,84,-58.363,0.33641,1482.1,4.1125,-117.0376795
3163,84,-57.153,0.26404,1482.3,4.0843,-117.4870175
3164,84,-55.893,0.18617,1482.5,4.0521,-118.3214829
3165,84,-59.053,0.15026,1486.1,4.2936,-119.4451351
3166,84,-57.466,0.054895,1486.2,4.2386,-120.7151581
3167,84,-55.922,-0.052612,1486.3,4.1802,-121.9287851
3168,84,-54.435,-0.16946,1486.4,4.1199,-122.7261417
3169,84,-53.018,-0.29549,1486.5,4.0594,-122.2289843
3170,84,-51.694,-0.42549,1486.6,4.0007,-120.8424839
3171,84,-50.476,-0.55314,1486.7,3.9451,-119.4923908
3172,84,-49.362,-0.67454,1486.9,3.8933,-118.8149271
3173,84,-48.341,-0.79002,1487,3.8452,-118.2664622
3174,84.5,-47.402,-0.89279,1487.1,3.8007,-117.7682705
3175,84.5,-59.042,0.26848,1491.4,4.2219,-117.2179349
3176,84.5,-57.559,0.21377,1491.6,4.1763,-116.3227035
3177,84.5,-56.085,0.15249,1491.7,4.1266,-115.1688117
3178,84.5,-59.129,0.24584,1495.3,4.3598,-113.8697804
3179,84.5,-57.405,0.16691,1495.5,4.2909,-112.4477506
3180,84.5,-55.751,0.088014,1495.6,4.2205,-111.0077157
3181,84.5,-54.169,0.012715,1495.7,4.1501,-109.4698457
3182,84.5,-52.661,-0.057511,1495.7,4.0807,-106.8035914
3183,84.5,-51.238,-0.12131,1495.8,4.0137,-102.9829599
3184,84.5,-49.912,-0.17771,1495.9,3.9501,-98.46860011
3185,84.5,-48.69,-0.22619,1496,3.8904,-158.969715
3186,84.5,-47.794,-0.45834,1496.4,3.8344,-117.4791679
3187,85,-47.046,-0.63589,1496.4,3.7944,-119.0677596
3188,85,-58.671,0.32445,1500.7,4.1364,-120.0792439
3189,85,-57.397,0.24961,1500.9,4.1032,-120.621088
3190,85,-56.07,0.16834,1501.1,4.0655,-121.6226821
3191,85,-59.17,0.1262,1504.7,4.3006,-122.9237494
3192,85,-57.514,0.025591,1504.8,4.2396,-124.3129738
3193,85,-55.908,-0.087486,1504.9,4.1753,-125.559688
3194,85,-54.366,-0.21073,1505,4.1097,-126.0839329
3195,85,-52.908,-0.3431,1505.1,4.0445,-125.2090183
3196,85,-51.557,-0.47792,1505.2,3.9818,-123.6415577
3197,85,-50.322,-0.6087,1505.3,3.9229,-122.5227894
3198,85,-49.195,-0.73309,1505.4,3.8681,-121.9850803
3199,85.5,-48.165,-0.84951,1505.6,3.8174,-121.3724328
3200,85.5,-60.303,0.31262,1509.8,4.239,-120.8376176
3201,85.5,-58.754,0.25871,1510,4.1913,-120.1323468
3202,85.5,-57.216,0.19826,1510.2,4.1402,-119.1084609
3203,85.5,-55.692,0.13036,1510.3,4.0844,-117.9042925
3204,85.5,-58.594,0.21871,1513.9,4.3062,-116.5855884
3205,85.5,-56.836,0.13486,1514.1,4.2315,-115.1030953
3206,85.5,-55.156,0.053289,1514.2,4.1563,-113.7307729
3207,85.5,-53.553,-0.023605,1514.2,4.0817,-111.4365634
3208,85.5,-52.036,-0.094299,1514.3,4.0092,-107.7380215
3209,85.5,-50.62,-0.15743,1514.4,3.9401,-103.159951
3210,85.5,-49.315,-0.21208,1514.5,3.8752,-155.0914772
3211,85.5,-48.33,-0.44198,1514.9,3.8148,-120.3725793
3212,86,-47.545,-0.63349,1515,3.7723,-122.08333
3213,86,-59.495,0.34872,1519.2,4.1172,-123.1277938
3214,86,-58.175,0.2713,1519.4,4.0822,-123.6600087
3215,86,-56.797,0.18678,1519.6,4.0427,-124.7128005
3216,86,-59.939,0.1508,1523.2,4.2807,-126.0862729
3217,86,-58.216,0.044138,1523.3,4.2168,-127.5441286
3218,86,-56.545,-0.075942,1523.4,4.1497,-128.8223567
3219,86,-54.943,-0.20707,1523.5,4.0813,-129.2315673
3220,86,-53.433,-0.34755,1523.7,4.0136,-128.1693362
3221,86,-52.038,-0.48984,1523.8,3.9489,-126.4829701
3222,86,-50.766,-0.6271,1523.9,3.8884,-125.4126953
3223,86,-49.609,-0.75758,1524,3.8324,-124.8806984
3224,86.5,-48.553,-0.87798,1524.1,3.7808,-124.2164531
3225,86.5,-60.855,0.32156,1528.4,4.2064,-123.6418804
3226,86.5,-59.248,0.26469,1528.6,4.1573,-122.7949844
3227,86.5,-57.649,0.20037,1528.8,4.1041,-121.6433143
3228,86.5,-56.068,0.12882,1528.9,4.0459,-120.3251222
3229,86.5,-58.927,0.2211,1532.5,4.2678,-118.8424126
3230,86.5,-57.12,0.13409,1532.6,4.1912,-117.2434744
3231,86.5,-55.395,0.050777,1532.7,4.1144,-115.5880745
3232,86.5,-53.754,-0.026823,1532.8,4.0389,-112.6296278
3233,86.5,-52.21,-0.097071,1532.9,3.9661,-108.279659
3234,86.5,-50.779,-0.15873,1533,3.8972,-103.180866
3235,86.5,-49.469,-0.21124,1533.1,3.833,-160.7426882
3236,86.5,-48.546,-0.47818,1533.5,3.7745,-123.9136119
3237,87,-47.752,-0.66791,1533.5,3.7316,-125.595994
3238,87,-59.675,0.34515,1537.9,4.0778,-126.5334764
3239,87,-58.292,0.26138,1538.1,4.0414,-127.2840895
3240,87,-56.85,0.16802,1538.2,3.9993,-128.6409301
3241,87,-59.871,0.11909,1541.9,4.2303,-130.2289011
3242,87,-58.1,0.00071221,1542,4.1633,-131.7233844
3243,87,-56.393,-0.13067,1542.1,4.0937,-132.814666
3244,87,-54.769,-0.2742,1542.2,4.0236,-132.3987536
3245,87,-53.258,-0.42417,1542.3,3.9556,-130.8027808
3246,87,-51.877,-0.57212,1542.4,3.8915,-129.282306
3247,87,-50.624,-0.71275,1542.5,3.8322,-128.6714328
3248,87.5,-49.485,-0.84545,1542.7,3.7775,-128.094964
3249,87.5,-48.446,-0.95891,1542.8,3.7274,-127.4155967
3250,87.5,-60.526,0.30353,1547.1,4.156,-126.691111
3251,87.5,-58.854,0.23751,1547.3,4.1028,-125.628176
3252,87.5,-57.193,0.1627,1547.5,4.0441,-124.3894278
3253,87.5,-55.563,0.083003,1547.6,3.9805,-123.0034481
3254,87.5,-58.212,0.16676,1551.2,4.1891,-121.3958857
3255,87.5,-56.384,0.076819,1551.3,4.1091,-119.8021751
3256,87.5,-54.644,-0.0073723,1551.4,4.0301,-116.9001388
3257,87.5,-53.007,-0.083948,1551.5,3.9538,-112.3982691
3258,87.5,-51.49,-0.15135,1551.6,3.8815,-106.9894096
3259,87.5,-50.104,-0.2087,1551.7,3.8143,-162.5424805
3260,87.5,-49.139,-0.49481,1552.1,3.7559,-127.2882763
3261,88,-48.313,-0.69533,1552.1,3.7125,-129.1056052
3262,88,-60.449,0.35357,1556.5,4.0633,-129.9567842
3263,88,-58.994,0.26503,1556.7,4.0255,-130.869508
3264,88,-57.479,0.16493,1556.9,3.9811,-132.3918908
3265,88,-60.458,0.11615,1560.5,4.211,-134.1019518
3266,88,-58.615,-0.012597,1560.6,4.1409,-135.5906803
3267,88,-56.846,-0.15495,1560.7,4.0686,-136.3656481
3268,88,-55.173,-0.3096,1560.8,3.9965,-135.4222201
3269,88,-53.629,-0.4684,1560.9,3.9272,-133.5737543
3270,88,-52.226,-0.62274,1561,3.8626,-132.2841404
3271,88,-50.957,-0.76899,1561.2,3.8031,-131.7938565
3272,88.5,-49.804,-0.9036,1561.3,3.7485,-131.0602105
3273,88.5,-62.576,0.35776,1565.6,4.1806,-130.3660173
3274,88.5,-60.824,0.29417,1565.8,4.1287,-129.4091096
3275,88.5,-59.077,0.22134,1566,4.0717,-128.1626217
3276,88.5,-57.35,0.14078,1566.1,4.0089,-126.7720536
3277,88.5,-60.166,0.23851,1569.7,4.229,-125.1173224
3278,88.5,-58.208,0.14253,1569.8,4.147,-123.3734573
3279,88.5,-56.343,0.051914,1569.9,4.0653,-121.0665963
3280,88.5,-54.58,-0.031272,1570,3.9857,-116.9281908
3281,88.5,-52.937,-0.10512,1570.1,3.9097,-111.5676715
3282,88.5,-51.431,-0.1684,1570.2,3.8388,-152.0045039
3283,88.5,-50.189,-0.36304,1570.7,3.768,-129.4425704
3284,89,-49.295,-0.59571,1570.7,3.7209,-131.61581
3285,89,-61.894,0.41105,1575,4.0671,-133.0660426
3286,89,-60.421,0.31964,1575.2,4.0308,-133.8818754
3287,89,-58.865,0.21852,1575.4,3.9884,-135.404848
3288,89,-57.266,0.10363,1575.5,3.9384,-137.293018
3289,89,-60.042,0.037072,1579.2,4.1555,-139.0145182
3290,89,-58.164,-0.10954,1579.3,4.0815,-140.1837799
3291,89,-56.381,-0.27054,1579.4,4.0067,-139.6266125
3292,89,-54.729,-0.439,1579.5,3.9344,-137.7895413
3293,89,-53.229,-0.6047,1579.6,3.8668,-136.2434536
3294,89,-51.876,-0.76182,1579.7,3.8045,-135.754343
3295,89.5,-50.65,-0.90781,1579.9,3.7475,-135.0647508
3296,89.5,-49.536,-1.0251,1580,3.6956,-134.2977374
3297,89.5,-61.912,0.31425,1584.4,4.1294,-133.3771462
3298,89.5,-60.075,0.23633,1584.6,4.0707,-132.186147
3299,89.5,-58.256,0.14964,1584.7,4.0055,-130.8768439
3300,89.5,-56.481,0.060396,1584.8,3.9356,-129.2646078
3301,89.5,-59.001,0.14582,1588.5,4.1379,-127.4877297
3302,89.5,-57.037,0.048815,1588.5,4.0526,-124.9271603
3303,89.5,-55.183,-0.040066,1588.6,3.9695,-120.2950938
3304,89.5,-53.464,-0.11862,1588.8,3.8907,-114.3928497
3305,89.5,-51.896,-0.18553,1588.9,3.8173,-158.1500067
3306,89.5,-50.725,-0.45847,1589.3,3.7509,-133.8481709
3307,90,-49.803,-0.68989,1589.3,3.7039,-136.0389064
3308,90,-62.525,0.39065,1593.7,4.0572,-137.0952568
3309,90,-60.933,0.29185,1594,4.0176,-138.1807952
3310,90,-59.263,0.1792,1594.1,3.9702,-140.07107
3311,90,-57.571,0.052241,1594.2,3.9152,-142.0757482
3312,90,-60.215,-0.021959,1597.9,4.1253,-143.6205581
3313,90,-58.278,-0.18543,1598,4.0476,-143.9932765
3314,90,-56.464,-0.36192,1598.1,3.9709,-142.4807584
3315,90,-54.806,-0.54018,1598.2,3.8984,-140.4653445
3316,90,-53.314,-0.7109,1598.3,3.8315,-139.5885161
3317,90.5,-51.968,-0.87193,1598.5,3.7704,-138.9969855
3318,90.5,-50.748,-1.0105,1598.6,3.7149,-138.076477
3319,90.5,-63.718,0.35059,1603,4.1526,-137.1976909
3320,90.5,-61.783,0.2729,1603.2,4.0946,-135.9969074
3321,90.5,-59.856,0.1848,1603.3,4.0296,-134.6372274
3322,90.5,-57.969,0.092295,1603.4,3.9591,-132.9916144
3323,90.5,-60.569,0.18827,1607.1,4.1685,-130.9769986
3324,90.5,-58.475,0.085445,1607.2,4.0811,-128.5522582
3325,90.5,-56.496,-0.0088422,1607.3,3.9957,-124.0699228
3326,90.5,-54.658,-0.092186,1607.4,3.9144,-117.8940964
3327,90.5,-52.981,-0.16302,1607.5,3.8389,-154.1853068
3328,90.5,-51.606,-0.37534,1607.9,3.7646,-136.8700637
3329,91,-50.62,-0.63264,1608,3.7152,-139.4128834
3330,91,-63.68,0.42234,1612.3,4.064,-140.9160934
3331,91,-62.043,0.31822,1612.6,4.0258,-142.0095106
3332,91,-60.307,0.2001,1612.8,3.9795,-144.0823005
3333,91,-58.531,0.06604,1612.9,3.9247,-146.3512237
3334,91,-61.186,-0.016401,1616.5,4.1358,-148.0258271
3335,91,-59.144,-0.18952,1616.6,4.0567,-148.4433668
3336,91,-57.235,-0.37726,1616.7,3.9784,-146.8375157
3337,91,-55.497,-0.56715,1616.9,3.9046,-144.7699402
3338,91,-53.937,-0.7489,1617,3.8368,-144.0156755
3339,91.5,-52.534,-0.91956,1617.1,3.7752,-143.5350428
3340,91.5,-51.265,-1.0618,1617.3,3.7195,-142.5424329
3341,91.5,-64.372,0.34707,1621.7,4.1586,-141.6061968
3342,91.5,-62.326,0.26045,1621.9,4.0977,-140.4274138
3343,91.5,-60.294,0.16332,1622,4.0291,-139.1501273
3344,91.5,-58.31,0.063418,1622.1,3.9549,-137.4421124
3345,91.5,-60.789,0.15755,1625.8,4.1567,-135.3314159
3346,91.5,-58.604,0.0494,1625.8,4.0662,-132.0855846
3347,91.5,-56.553,-0.048623,1626,3.9786,-126.343461
3348,91.5,-54.668,-0.13387,1626.1,3.8963,-149.8516632
3349,91.5,-52.966,-0.24295,1626.6,3.8132,-141.1907203
3350,91.5,-51.834,-0.569,1626.6,3.7582,-143.2770407
3351,92,-50.837,-0.80834,1626.7,3.7107,-145.2457605
3352,92,-63.81,0.36249,1631.2,4.0677,-146.2703865
3353,92,-61.99,0.24239,1631.4,4.0229,-148.2352947
3354,92,-60.106,0.10439,1631.5,3.9684,-150.7627338
3355,92,-62.83,0.029435,1635.2,4.1858,-152.6830605
3356,92,-60.638,-0.15207,1635.3,4.1041,-153.4694658
3357,92,-58.581,-0.35112,1635.4,4.0227,-152.0266427
3358,92,-56.706,-0.55507,1635.5,3.9456,-149.8233678
3359,92,-55.028,-0.75159,1635.7,3.875,-148.8733773
3360,92.5,-53.524,-0.93619,1635.8,3.8112,-148.3348583
3361,92.5,-52.168,-1.091,1636,3.7539,-147.2606176
3362,92.5,-65.672,0.35817,1640.4,4.194,-146.2442809
3363,92.5,-63.502,0.26614,1640.6,4.1318,-145.0268321
3364,92.5,-61.345,0.16339,1640.7,4.0613,-143.6748151
3365,92.5,-59.241,0.058681,1640.8,3.9852,-141.7642071
3366,92.5,-61.668,0.15983,1644.4,4.1878,-139.3076785
3367,92.5,-59.365,0.04717,1644.5,4.0956,-135.4076926
3368,92.5,-57.214,-0.053576,1644.6,4.0071,-128.8403565
3369,92.5,-55.251,-0.13971,1644.8,3.9246,-153.7387571
3370,92.5,-53.519,-0.29492,1645.3,3.8407,-146.0267134
3371,93,-52.367,-0.60736,1645.3,3.7863,-148.9812613
3372,93,-66.201,0.45934,1649.7,4.1304,-151.1360319
3373,93,-64.39,0.34004,1650,4.0921,-152.5209783
3374,93,-62.445,0.20305,1650.2,4.0441,-155.2451546
3375,93,-60.443,0.046242,1650.3,3.9857,-158.1277829
3376,93,-62.999,-0.051161,1653.9,4.1927,-159.7873087
3377,93,-60.721,-0.25781,1654,4.1079,-159.5750465
3378,93,-58.621,-0.47971,1654.2,4.0254,-157.4512622
3379,93,-56.737,-0.70051,1654.3,3.9491,-155.7525738
3380,93,-55.061,-0.90974,1654.5,3.8802,-155.4954102
3381,93.5,-53.562,-1.0964,1654.6,3.8184,-154.5468764
3382,93.5,-67.743,0.39183,1659.1,4.2585,-153.5196585
3383,93.5,-65.42,0.29381,1659.3,4.1962,-152.5159545
3384,93.5,-63.096,0.18161,1659.4,4.1243,-151.4723157
3385,93.5,-60.817,0.065128,1659.5,4.045,-149.8757038
3386,93.5,-63.215,0.17249,1663.1,4.2445,-147.3030576
3387,93.5,-60.711,0.046635,1663.3,4.1469,-143.174787
3388,93.5,-58.378,-0.066073,1663.4,4.0532,-135.8986433
3389,93.5,-56.259,-0.16216,1663.5,3.9662,-161.6670875
3390,93.5,-54.492,-0.39606,1664,3.8835,-154.6268746
3391,94,-53.29,-0.72636,1664.1,3.8293,-157.8337114
3392,94,-67.472,0.43444,1668.6,4.1786,-159.7210649
3393,94,-65.46,0.29843,1668.9,4.1359,-161.8851726
3394,94,-63.313,0.13877,1669,4.0808,-165.545405
3395,94,-61.141,-0.042978,1669.1,4.0151,-168.2723276
3396,94,-63.478,-0.16155,1672.8,4.2103,-169.1433408
3397,94,-61.104,-0.40342,1672.9,4.1213,-167.5012431
3398,94,-58.967,-0.65246,1673,4.0378,-165.4839449
3399,94,-57.077,-0.89178,1673.2,3.9624,-165.1013663
3400,94.5,-55.401,-1.1107,1673.4,3.8953,-164.6327077
3401,94.5,-70.375,0.43447,1677.8,4.3329,-163.5082276
3402,94.5,-67.838,0.32855,1678.1,4.2685,-162.6423681
3403,94.5,-65.287,0.20591,1678.2,4.1926,-161.7658538
3404,94.5,-62.778,0.078836,1678.3,4.1081,-160.1400309
3405,94.5,-65.072,0.19646,1681.9,4.3048,-157.0220995
3406,94.5,-62.327,0.060914,1682.1,4.2016,-151.5963213
3407,94.5,-59.794,-0.057507,1682.2,4.1036,-142.4951773
3408,94.5,-57.521,-0.15539,1682.3,4.0139,-175.0192006
3409,94.5,-55.753,-0.46127,1682.9,3.931,-167.9838733
3410,95,-54.488,-0.8075,1683,3.8747,-171.8064321
3411,95,-68.885,0.42523,1687.6,4.2179,-174.3552721
3412,95,-66.586,0.25435,1687.8,4.1671,-178.6563501
3413,95,-64.168,0.053244,1688,4.1015,-183.2510152
3414,95,-66.491,-0.083693,1691.6,4.2971,-184.7584464
3415,95,-63.782,-0.36128,1691.8,4.201,-183.5583002
3416,95,-61.355,-0.65537,1692,4.1106,-181.6358992
3417,95.5,-59.235,-0.94132,1692.2,4.0297,-181.4401313
3418,95.5,-57.377,-1.1982,1692.4,3.9589,-180.9752236
3419,95.5,-73.021,0.48638,1696.9,4.3941,-180.0118265
3420,95.5,-70.116,0.35361,1697.1,4.321,-179.8993949
3421,95.5,-67.192,0.20352,1697.3,4.2335,-179.5550451
3422,95.5,-64.335,0.055547,1697.4,4.1379,-177.1726269
3423,95.5,-66.195,0.17299,1701,4.3147,-171.684025
3424,95.5,-63.164,0.023495,1701.2,4.2045,-161.3002898
3425,95.5,-60.458,-0.099846,1701.3,4.1041,-187.77686
3426,96,-58.453,-0.50291,1701.9,4.0185,-189.0353837
3427,96,-57.012,-0.9073,1702.1,3.9605,-193.5024403
3428,96,-72.199,0.4695,1706.9,4.3052,-197.9071685
3429,96,-69.396,0.24321,1707.1,4.2433,-205.0591575
3430,96,-66.516,-0.025117,1707.2,4.1654,-208.9618994
3431,96,-68.357,-0.23527,1710.9,4.3408,-208.419756
3432,96,-65.394,-0.6064,1711.1,4.2405,-206.8569088
3433,96.5,-62.846,-0.97698,1711.4,4.1528,-207.6739722
3434,96.5,-60.653,-1.3018,1711.7,4.0786,-207.3233675
3435,96.5,-77.388,0.57973,1716.3,4.5096,-207.1979827
3436,96.5,-73.82,0.39793,1716.5,4.4245,-208.5718014
3437,96.5,-70.241,0.20593,1716.6,4.3227,-207.7220995
3438,96.5,-71.772,0.34065,1720.2,4.4976,-201.3077268
3439,96.5,-67.915,0.14651,1720.4,4.3748,-187.7076102
3440,96.5,-64.518,-0.0090158,1720.6,4.2647,-218.5314394
3441,97,-62.05,-0.49181,1721.3,4.1725,-226.5370487
3442,97,-79.464,0.74007,1726.1,4.4861,-234.6341705
3443,97,-76.139,0.4518,1726.5,4.4324,-246.0258553
3444,97,-72.434,0.084323,1726.7,4.3494,-255.1177446
3445,97,-73.64,-0.25184,1730.5,4.5073,-255.0820929
3446,97,-69.87,-0.80144,1730.8,4.3913,-255.8904346
3447,97.5,-66.757,-1.347,1731.2,4.2935,-258.2292926
3448,97.5,-86.286,0.77587,1735.9,4.7046,-260.1459738
3449,97.5,-81.427,0.50379,1736.2,4.5979,-266.6217638
3450,97.5,-76.439,0.21548,1736.3,4.4613,-266.1830454
3451,97.5,-76.514,0.33819,1740,4.5863,-249.6693516
3452,97.5,-71.408,0.073986,1740.4,4.4305,-266.4075147
3453,98,-67.993,-0.74552,1741.3,4.3139,-304.9508639
3454,98,-88.068,0.76226,1746.5,4.6042,-330.5997452
3455,98,-82.487,0.14905,1746.8,4.4934,-352.7829262
3456,98,-81.829,-0.50816,1750.7,4.6,-358.2389006
3457,98.5,-76.617,-1.5774,1751.4,4.4513,-368.0486364
3458,98.5,-101.78,1.0552,1756.5,4.8213,-392.1643748
3459,98.5,-93.261,0.46812,1756.8,4.645,-427.8665143
3460,98.5,-89.186,0.49006,1760.5,4.6838,-327.4737662
3461,99,-80.996,-0.7374,1762.1,4.4948,-497.3775185
3462,99.5,-110.99,0.35714,1767.9,4.7245,-643.9300778
3463,99.5,-101.17,-4.5576,1769.2,4.567,65.27831171
3464,100,-146.67,-0.70638,1783.4,5.2577,339.4382979
3465,100,-81.017,0.025866,1788.5,4.8947,101.0017051
3466,100,-63.817,0.12185,1790,5.1441,73.68649856
3467,100,-54.969,0.12969,1790.9,5.4008,71.30031097
3468,100,-49.481,0.1333,1791.5,5.6229,68.81680741
3469,100,-45.855,0.13645,1792,5.804,66.15898626
3470,100,-43.336,0.13943,1792.3,5.9445,63.46155679
3471,100,-41.512,0.14231,1792.5,6.0464,60.81572577
3472,100,-40.142,0.14507,1792.7,6.1118,58.27361304
3473,100,-39.08,0.14773,1792.8,6.1428,55.86224271
3474,100,-38.234,0.15023,1792.8,6.1413,102.4786334
3475,100,-37.353,0.15479,1796.6,6.122,-23.09091844
3476,100,-36.955,0.15751,1795.9,6.0647,-9.586251217
3477,100,-36.606,0.15964,1795.5,5.98,-5.945608182
3478,100,-36.292,0.16167,1795.1,5.8708,-4.352988525
3479,100,-36.004,0.16371,1794.8,5.7403,-3.402051508
3480,100,-35.737,0.16581,1794.6,5.5918,-2.748882931
3481,100,-35.484,0.16799,1794.3,5.4292,-2.269585747
3482,100,-35.241,0.17027,1794.1,5.2567,-1.934857726
3483,100,-35.005,0.17264,1793.9,5.0782,-1.645791312
3484,100,-34.773,0.17505,1793.8,4.8982,-1.412324815
