Time,length,f_elec,f_flex,f_frac,f_grad,g_v
1032,40,-77.743,-164.02,838.62,6.0708,-1.776761626
1033,40,-77.749,-163.96,838.65,6.0691,-1.782349172
1034,40,-77.755,-163.91,838.68,6.0674,-1.788437426
1035,40,-77.76,-163.85,838.71,6.0657,-1.794702517
1036,40,-77.766,-163.8,838.73,6.064,-1.800965214
1037,40,-77.771,-163.74,838.76,6.0623,-1.807142998
1038,40,-77.776,-163.69,838.79,6.0606,-1.813382312
1039,40,-77.781,-163.63,838.82,6.0589,-1.819708535
1040,40,-77.786,-163.58,838.85,6.0571,-1.826126339
1041,40,-77.79,-163.52,838.88,6.0554,-1.832137954
1042,40,-77.795,-163.47,838.91,6.0537,-1.838527007
1043,40,-77.799,-163.41,838.94,6.0519,-1.844977612
1044,40,-77.803,-163.35,838.97,6.0502,-1.851221131
1045,40,-77.808,-163.3,839,6.0485,-1.857527256
1046,40,-77.811,-163.24,839.03,6.0467,-1.864324464
1047,40,-77.815,-163.18,839.06,6.045,-1.870687047
1048,40,-77.819,-163.13,839.09,6.0432,-1.876925589
1049,40,-77.822,-163.07,839.12,6.0414,-1.883785681
1050,40,-77.826,-163.01,839.15,6.0397,-1.890392356
1051,40,-77.829,-162.95,839.18,6.0379,-1.896667366
1052,40,-77.832,-162.9,839.21,6.0361,-1.903447877
1053,40,-77.835,-162.84,839.24,6.0343,-1.9098393
1054,40,-77.837,-162.78,839.27,6.0326,-1.916663971
1055,40,-77.84,-162.72,839.3,6.0308,-1.923130268
1056,40,-77.842,-162.66,839.33,6.029,-1.929850416
1057,40,-77.845,-162.6,839.36,6.0272,-1.936915382
1058,40,-77.847,-162.54,839.39,6.0254,-1.943465948
1059,40,-77.849,-162.49,839.42,6.0236,-1.95022357
1060,40,-77.85,-162.43,839.45,6.0218,-1.957093795
1061,40,-77.852,-162.37,839.48,6.02,-1.963905071
1062,40,-77.854,-162.31,839.51,6.0182,-1.971126099
1063,40,-77.855,-162.25,839.55,6.0163,-1.977611177
1064,40,-77.856,-162.19,839.58,6.0145,-1.98450561
1065,40,-77.857,-162.13,839.61,6.0127,-1.991514512
1066,40,-77.858,-162.07,839.64,6.0108,-1.998381482
1067,40,-77.859,-162.01,839.67,6.009,-2.005539147
1068,40,-77.859,-161.95,839.7,6.0072,-2.012079633
1069,40,-77.859,-161.89,839.74,6.0053,-2.019506085
1070,40,-77.86,-161.83,839.77,6.0035,-2.02651102
1071,40,-77.86,-161.77,839.8,6.0016,-2.03359494
1072,40,-77.86,-161.7,839.83,5.9998,-2.040849568
1073,40,-77.859,-161.64,839.87,5.9979,-2.047573766
1074,40,-77.859,-161.58,839.9,5.996,-2.055162391
1075,40,-77.858,-161.52,839.93,5.9941,-2.06247086
1076,40,-77.857,-161.46,839.97,5.9923,-2.069135528
1077,40,-77.857,-161.4,840,5.9904,-2.076989467
1078,40,-77.855,-161.34,840.03,5.9885,-2.084047331
1079,40,-77.854,-161.27,840.07,5.9866,-2.091937495
1080,40,-77.853,-161.21,840.1,5.9847,-2.098968474
1081,40,-77.851,-161.15,840.13,5.9828,-2.106681059
1082,40,-77.849,-161.09,840.17,5.9809,-2.114037615
1083,40,-77.847,-161.02,840.2,5.979,-2.12130362
1084,40,-77.845,-160.96,840.23,5.9771,-2.129236911
1085,40,-77.843,-160.9,840.27,5.9751,-2.13648023
1086,40,-77.841,-160.84,840.3,5.9732,-2.144027926
1087,40,-77.838,-160.77,840.34,5.9713,-2.151545931
1088,40,-77.835,-160.71,840.37,5.9693,-2.159157472
1089,40,-77.832,-160.65,840.41,5.9674,-2.166874046
1090,40,-77.829,-160.58,840.44,5.9655,-2.174287939
1091,40,-77.826,-160.52,840.48,5.9635,-2.182188178
1092,40,-77.822,-160.45,840.51,5.9615,-2.189929634
1093,40,-77.819,-160.39,840.55,5.9596,-2.198289913
1094,40,-77.815,-160.33,840.58,5.9576,-2.206041446
1095,40,-77.811,-160.26,840.62,5.9556,-2.214395639
1096,40,-77.807,-160.2,840.65,5.9537,-2.222360933
1097,40,-77.802,-160.13,840.69,5.9517,-2.230255763
1098,40,-77.798,-160.07,840.72,5.9497,-2.238733079
1099,40,-77.793,-160.01,840.76,5.9477,-2.246833899
1100,40,-77.788,-159.94,840.8,5.9457,-2.254820138
1101,40,-77.783,-159.88,840.83,5.9437,-2.2633175
1102,40,-77.778,-159.81,840.87,5.9417,-2.271204826
1103,40,-77.772,-159.75,840.91,5.9397,-2.27982796
1104,40,-77.766,-159.68,840.94,5.9377,-2.287816036
1105,40,-77.761,-159.62,840.98,5.9357,-2.296072392
1106,40,-77.755,-159.55,841.02,5.9336,-2.304904435
1107,40,-77.748,-159.48,841.05,5.9316,-2.313057953
1108,40,-77.742,-159.42,841.09,5.9296,-2.321724394
1109,40,-77.735,-159.35,841.13,5.9275,-2.330163503
1110,40,-77.728,-159.29,841.17,5.9255,-2.338814831
1111,40,-77.722,-159.22,841.2,5.9234,-2.347353034
1112,40,-77.714,-159.16,841.24,5.9214,-2.355810397
1113,40,-77.707,-159.09,841.28,5.9193,-2.364734599
1114,40,-77.699,-159.02,841.32,5.9172,-2.373075588
1115,40,-77.692,-158.96,841.36,5.9152,-2.382029683
1116,40,-77.684,-158.89,841.39,5.9131,-2.390553816
1117,40,-77.676,-158.82,841.43,5.911,-2.399293649
1118,40,-77.667,-158.76,841.47,5.9089,-2.408045219
1119,40,-77.659,-158.69,841.51,5.9068,-2.416755544
1120,40,-77.65,-158.62,841.55,5.9047,-2.425782943
1121,40,-77.641,-158.56,841.59,5.9026,-2.434291892
1122,40,-77.632,-158.49,841.63,5.9005,-2.443347766
1123,40,-77.623,-158.42,841.67,5.8984,-2.451922318
1124,40,-77.613,-158.36,841.71,5.8963,-2.46093468
1125,40,-77.604,-158.29,841.75,5.8941,-2.46965568
1126,40,-77.594,-158.22,841.79,5.892,-2.478713636
1127,40,-77.584,-158.15,841.83,5.8899,-2.487436436
1128,40,-77.573,-158.09,841.87,5.8877,-2.496260138
1129,40,-77.563,-158.02,841.91,5.8856,-2.505220485
1130,40,-77.552,-157.95,841.95,5.8834,-2.514165619
1131,40,-77.541,-157.88,841.99,5.8812,-2.522908945
1132,40,-77.53,-157.82,842.03,5.8791,-2.532021032
1133,40,-77.519,-157.75,842.07,5.8769,-2.540873678
1134,40,-77.508,-157.68,842.11,5.8747,-2.549726782
1135,40,-77.496,-157.61,842.15,5.8725,-2.558550441
1136,40,-77.484,-157.54,842.2,5.8704,-2.567596283
1137,40,-77.472,-157.48,842.24,5.8682,-2.576689711
1138,40,-77.46,-157.41,842.28,5.866,-2.585334298
1139,40,-77.447,-157.34,842.32,5.8637,-2.594420248
1140,40,-77.435,-157.27,842.36,5.8615,-2.603553418
1141,40,-77.422,-157.2,842.41,5.8593,-2.61221292
1142,40,-77.409,-157.13,842.45,5.8571,-2.621496413
1143,40,-77.396,-157.07,842.49,5.8549,-2.630089642
1144,40,-77.382,-157,842.53,5.8526,-2.639270823
1145,40,-77.369,-156.93,842.58,5.8504,-2.648386525
1146,40,-77.355,-156.86,842.62,5.8481,-2.657175078
1147,40,-77.341,-156.79,842.66,5.8459,-2.666114528
1148,40,-77.327,-156.72,842.71,5.8436,-2.675530837
1149,40,-77.313,-156.65,842.75,5.8414,-2.684195057
1150,40,-77.298,-156.59,842.79,5.8391,-2.693360535
1151,40,-77.283,-156.52,842.84,5.8368,-2.702613002
1152,40,-77.268,-156.45,842.88,5.8345,-2.711647446
1153,40,-77.253,-156.38,842.93,5.8322,-2.720938225
1154,40,-77.238,-156.31,842.97,5.8299,-2.73000042
1155,40,-77.222,-156.24,843.02,5.8276,-2.739212712
1156,40,-77.207,-156.17,843.06,5.8253,-2.748563063
1157,40,-77.191,-156.1,843.11,5.823,-2.758000919
1158,40,-77.175,-156.03,843.15,5.8207,-2.76741931
1159,40,-77.158,-155.96,843.2,5.8184,-2.776738344
1160,40,-77.142,-155.89,843.24,5.8161,-2.786059125
1161,40,-77.125,-155.82,843.29,5.8137,-2.795354795
1162,40,-77.108,-155.75,843.33,5.8114,-2.804927953
1163,40,-77.091,-155.68,843.38,5.809,-2.814468492
1164,40,-77.074,-155.61,843.43,5.8067,-2.823714822
1165,40,-77.056,-155.54,843.47,5.8043,-2.833354794
1166,40,-77.038,-155.47,843.52,5.8019,-2.843019703
1167,40,-77.02,-155.4,843.57,5.7996,-2.852329647
1168,40,-77.002,-155.33,843.61,5.7972,-2.862009326
1169,40,-76.984,-155.26,843.66,5.7948,-2.871428943
1170,40,-76.965,-155.19,843.71,5.7924,-2.881274044
1171,40,-76.947,-155.12,843.76,5.79,-2.890566158
1172,40,-76.928,-155.05,843.8,5.7876,-2.900227757
1173,40,-76.908,-154.98,843.85,5.7852,-2.910084269
1174,40,-76.889,-154.91,843.9,5.7828,-2.919433801
1175,40,-76.869,-154.84,843.95,5.7804,-2.929091365
1176,40,-76.85,-154.77,844,5.7779,-2.939104359
1177,40,-76.83,-154.7,844.05,5.7755,-2.948546897
1178,40,-76.809,-154.63,844.1,5.7731,-2.958311259
1179,40,-76.789,-154.56,844.14,5.7706,-2.968015507
1180,40,-76.768,-154.49,844.19,5.7682,-2.978406783
1181,40,-76.748,-154.42,844.24,5.7657,-2.988023292
1182,40,-76.727,-154.35,844.29,5.7633,-2.998321696
1183,40,-76.705,-154.28,844.34,5.7608,-3.008659147
1184,40,-76.684,-154.21,844.39,5.7583,-3.019267912
1185,40,-76.662,-154.14,844.44,5.7558,-3.02966931
1186,40,-76.64,-154.07,844.49,5.7533,-3.040327737
1187,40,-76.618,-154,844.55,5.7508,-3.051136843
1188,40,-76.596,-153.93,844.6,5.7483,-3.061838125
1189,40,-76.573,-153.86,844.65,5.7458,-3.072858477
1190,40,-76.55,-153.79,844.7,5.7433,-3.08355311
1191,40,-76.527,-153.72,844.75,5.7408,-3.094369945
1192,40,-76.504,-153.65,844.8,5.7382,-3.105308435
1193,40,-76.48,-153.58,844.86,5.7357,-3.116199685
1194,40,-76.457,-153.51,844.91,5.7332,-3.127271392
1195,40,-76.433,-153.44,844.96,5.7306,-3.138253145
1196,40,-76.408,-153.37,845.01,5.7281,-3.149313872
1197,40,-76.384,-153.29,845.07,5.7255,-3.160234153
1198,40,-76.359,-153.22,845.12,5.7229,-3.171527946
1199,40,-76.334,-153.15,845.17,5.7203,-3.182437101
1200,40,-76.309,-153.08,845.23,5.7177,-3.193655719
1201,40,-76.284,-153.01,845.28,5.7152,-3.204741598
1202,40,-76.258,-152.94,845.34,5.7126,-3.215933531
1203,40,-76.232,-152.87,845.39,5.71,-3.22721833
1204,40,-76.206,-152.8,845.45,5.7073,-3.238694147
1205,40,-76.18,-152.73,845.5,5.7047,-3.250421938
1206,40,-76.153,-152.66,845.56,5.7021,-3.261964451
1207,40,-76.127,-152.59,845.61,5.6995,-3.273459378
1208,40,-76.1,-152.52,845.67,5.6968,-3.285124699
1209,40,-76.072,-152.45,845.72,5.6942,-3.296651362
1210,40,-76.045,-152.37,845.78,5.6915,-3.308583924
1211,40,-76.017,-152.3,845.84,5.6889,-3.320045283
1212,40,-75.99,-152.23,845.89,5.6862,-3.331699986
1213,40,-75.961,-152.16,845.95,5.6836,-3.343674512
1214,40,-75.933,-152.09,846,5.6809,-3.355410553
1215,40,-75.905,-152.02,846.06,5.6782,-3.367068329
1216,40,-75.876,-151.95,846.12,5.6755,-3.37889265
1217,40,-75.847,-151.88,846.18,5.6728,-3.390855811
1218,40,-75.818,-151.81,846.23,5.6701,-3.402435771
1219,40,-75.788,-151.74,846.29,5.6674,-3.414582636
1220,40,-75.759,-151.67,846.35,5.6647,-3.426234263
1221,40,-75.729,-151.6,846.41,5.662,-3.438350331
1222,40,-75.699,-151.53,846.46,5.6593,-3.450323072
1223,40,-75.668,-151.46,846.52,5.6566,-3.462260254
1224,40,-75.638,-151.39,846.58,5.6538,-3.474098696
1225,40,-75.607,-151.32,846.64,5.6511,-3.486336535
1226,40,-75.576,-151.25,846.7,5.6484,-3.498216501
1227,40,-75.545,-151.18,846.76,5.6456,-3.510301609
1228,40,-75.514,-151.11,846.82,5.6429,-3.522236579
1229,40,-75.482,-151.04,846.87,5.6401,-3.53425925
1230,40,-75.45,-150.97,846.93,5.6373,-3.546309182
1231,40,-75.418,-150.9,846.99,5.6346,-3.558418183
1232,40,-75.386,-150.83,847.05,5.6318,-3.570602752
1233,40,-75.354,-150.76,847.11,5.629,-3.582404031
1234,40,-75.321,-150.69,847.17,5.6262,-3.594607404
1235,40,-75.288,-150.62,847.23,5.6234,-3.606536201
1236,40,-75.255,-150.55,847.29,5.6206,-3.618419342
1237,40,-75.222,-150.48,847.35,5.6178,-3.630307333
1238,40,-75.188,-150.41,847.41,5.615,-3.642127754
1239,40,-75.155,-150.34,847.47,5.6122,-3.654069692
1240,40,-75.121,-150.27,847.54,5.6093,-3.665549478
1241,40,-75.087,-150.2,847.6,5.6065,-3.677142817
1242,40,-75.053,-150.13,847.66,5.6037,-3.688788339
1243,40,-75.018,-150.06,847.72,5.6008,-3.70010084
1244,40,-74.984,-149.99,847.78,5.598,-3.711500395
1245,40,-74.949,-149.92,847.84,5.5951,-3.72301451
1246,40,-74.914,-149.85,847.9,5.5922,-3.734317492
1247,40,-74.879,-149.79,847.96,5.5894,-3.745592863
1248,40.5,-74.843,-149.72,848.03,5.5865,-3.755297928
1249,40.5,-74.808,-149.65,848.09,5.5836,-3.76671116
1250,40.5,-74.772,-149.58,848.15,5.5807,-3.778411574
1251,40.5,-74.736,-149.51,848.21,5.5778,-3.789745109
1252,40.5,-74.7,-149.44,848.27,5.5749,-3.801335668
1253,40.5,-74.664,-149.37,848.34,5.572,-3.812816338
1254,40.5,-74.627,-149.3,848.4,5.5691,-3.824054955
1255,40.5,-74.59,-149.24,848.46,5.5661,-3.83550223
1256,40.5,-74.553,-149.17,848.53,5.5632,-3.84652696
1257,40.5,-74.516,-149.1,848.59,5.5602,-3.857875908
1258,40.5,-74.479,-149.03,848.65,5.5573,-3.868769907
1259,40.5,-74.442,-148.96,848.71,5.5543,-3.880200232
1260,40.5,-74.404,-148.89,848.78,5.5514,-3.89127232
1261,40.5,-74.366,-148.82,848.84,5.5484,-3.902781625
1262,40.5,-74.328,-148.76,848.9,5.5454,-3.914345911
1263,40.5,-74.29,-148.69,848.97,5.5424,-3.925989953
1264,40.5,-74.252,-148.62,849.03,5.5394,-3.93770446
1265,40.5,-74.214,-148.55,849.1,5.5364,-3.949577047
1266,40.5,-74.175,-148.48,849.16,5.5334,-3.961869143
1267,40.5,-74.136,-148.42,849.22,5.5303,-3.974006801
1268,40.5,-74.097,-148.35,849.29,5.5273,-3.986057803
1269,40.5,-74.058,-148.28,849.35,5.5242,-3.998370531
1270,40.5,-74.019,-148.21,849.42,5.5212,-4.010783508
1271,40.5,-73.979,-148.15,849.48,5.5181,-4.022674699
1272,40.5,-73.939,-148.08,849.54,5.515,-4.034886637
1273,40.5,-73.899,-148.01,849.61,5.5119,-4.047011044
1274,40.5,-73.859,-147.94,849.67,5.5088,-4.058875847
1275,40.5,-73.819,-147.87,849.74,5.5057,-4.07073647
1276,40.5,-73.779,-147.81,849.8,5.5025,-4.08269867
1277,40.5,-73.738,-147.74,849.87,5.4994,-4.09414923
1278,40.5,-73.698,-147.67,849.93,5.4962,-4.106101553
1279,40.5,-73.657,-147.6,850,5.4931,-4.117494103
1280,40.5,-73.616,-147.54,850.06,5.4899,-4.12894708
1281,40.5,-73.575,-147.47,850.13,5.4867,-4.140156387
1282,40.5,-73.533,-147.4,850.19,5.4835,-4.151465983
1283,40.5,-73.492,-147.33,850.26,5.4803,-4.162511251
1284,40.5,-73.45,-147.27,850.32,5.4771,-4.173462318
1285,40.5,-73.408,-147.2,850.39,5.4739,-4.184330417
1286,40.5,-73.367,-147.13,850.45,5.4706,-4.195185091
1287,40.5,-73.325,-147.07,850.52,5.4674,-4.205754957
1288,40.5,-73.282,-147,850.58,5.4641,-4.216123283
1289,40.5,-73.24,-146.93,850.65,5.4608,-4.226555555
1290,40.5,-73.198,-146.86,850.71,5.4575,-4.236799013
1291,40.5,-73.155,-146.8,850.78,5.4542,-4.246926727
1292,40.5,-73.112,-146.73,850.85,5.4509,-4.256872503
1293,40.5,-73.07,-146.66,850.91,5.4476,-4.266734828
1294,40.5,-73.027,-146.59,850.98,5.4443,-4.276400754
1295,40.5,-72.984,-146.53,851.04,5.4409,-4.285878605
1296,40.5,-72.94,-146.46,851.11,5.4376,-4.295848066
1297,40.5,-72.897,-146.39,851.18,5.4342,-4.305594902
1298,40.5,-72.854,-146.33,851.24,5.4309,-4.315544297
1299,40.5,-72.81,-146.26,851.31,5.4275,-4.325000161
1300,40.5,-72.767,-146.19,851.37,5.4241,-4.334490633
1301,40.5,-72.723,-146.12,851.44,5.4207,-4.343677053
1302,40.5,-72.679,-146.06,851.51,5.4173,-4.352841281
1303,40.5,-72.635,-145.99,851.57,5.4138,-4.361774746
1304,40.5,-72.591,-145.92,851.64,5.4104,-4.370745736
1305,40.5,-72.547,-145.86,851.71,5.407,-4.379484465
1306,40.5,-72.503,-145.79,851.77,5.4035,-4.388136724
1307,40.5,-72.458,-145.72,851.84,5.4,-4.396808879
1308,40.5,-72.414,-145.65,851.91,5.3966,-4.405560011
1309,40.5,-72.369,-145.59,851.97,5.3931,-4.414739307
1310,40.5,-72.325,-145.52,852.04,5.3896,-4.423926755
1311,40.5,-72.28,-145.45,852.11,5.3861,-4.432841256
1312,40.5,-72.235,-145.38,852.17,5.3826,-4.44179393
1313,40.5,-72.19,-145.32,852.24,5.3791,-4.450509514
1314,40.5,-72.145,-145.25,852.31,5.3756,-4.45926431
1315,40.5,-72.1,-145.18,852.37,5.372,-4.467655003
1316,40.5,-72.055,-145.12,852.44,5.3685,-4.475754367
1317,40.5,-72.009,-145.05,852.51,5.3649,-4.484230749
1318,40.5,-71.964,-144.98,852.58,5.3614,-4.492407327
1319,40.5,-71.919,-144.91,852.64,5.3578,-4.500215689
1320,40.5,-71.873,-144.85,852.71,5.3542,-4.508481759
1321,40.5,-71.827,-144.78,852.78,5.3507,-4.516067445
1322,40.5,-71.782,-144.71,852.85,5.3471,-4.524454133
1323,40.5,-86.556,-145.51,856.04,5.6166,-4.53273303
1324,40.5,-86.504,-145.45,856.11,5.6129,-4.540831947
1325,40.5,-86.452,-145.38,856.19,5.6093,-4.548774305
1326,40.5,-86.399,-145.32,856.26,5.6056,-4.556528003
1327,40.5,-86.347,-145.25,856.34,5.602,-4.564233838
1328,40.5,-86.294,-145.18,856.41,5.5983,-4.571929902
1329,40.5,-86.242,-145.12,856.49,5.5946,-4.579425471
1330,40.5,-86.189,-145.05,856.57,5.5909,-4.58683501
1331,40.5,-102.16,-145.47,859.04,5.8638,-4.593977336
1332,40.5,-102.1,-145.39,859.13,5.8602,-4.601321355
1333,40.5,-102.04,-145.32,859.21,5.8565,-4.608255757
1334,40.5,-101.99,-145.25,859.3,5.8529,-4.615305956
1335,40.5,-101.93,-145.18,859.38,5.8493,-4.621843824
1336,40.5,-101.87,-145.11,859.47,5.8457,-4.628725419
1337,40.5,-101.81,-145.04,859.55,5.842,-4.635240453
1338,40.5,-101.75,-144.97,859.63,5.8384,-4.641699308
1339,40.5,-101.7,-144.9,859.72,5.8347,-4.647992623
1340,40.5,-101.64,-144.83,859.8,5.8311,-4.654267616
1341,40.5,-101.58,-144.75,859.89,5.8274,-4.660507367
1342,40.5,-101.52,-144.68,859.97,5.8237,-4.666461
1343,40.5,-101.46,-144.61,860.06,5.8201,-4.672494703
1344,40.5,-101.4,-144.54,860.15,5.8164,-4.678518447
1345,40.5,-101.34,-144.47,860.23,5.8127,-4.685095608
1346,40.5,-101.28,-144.39,860.32,5.8091,-4.69164438
1347,40.5,-101.22,-144.32,860.4,5.8054,-4.69833813
1348,40.5,-101.16,-144.25,860.49,5.8017,-4.705048242
1349,40.5,-101.1,-144.18,860.58,5.798,-4.711306515
1350,40.5,-101.04,-144.1,860.66,5.7943,-187.6638896
1351,40.5,-103.23,-147.85,855.26,6.1124,-15.4073313
1352,40.5,-104.5,-151.31,849.81,6.2204,-15.91119294
1353,40.5,-105.68,-154.21,845.31,6.3116,-16.12972324
1354,40.5,-106.76,-156.67,841.58,6.3893,-16.2579814
1355,40.5,-107.72,-158.77,838.47,6.4561,-6.554730939
1356,40.5,-108.31,-159.33,837.38,6.4833,-4.953808773
1357,40.5,-108.8,-159.68,836.6,6.5034,-4.985433803
1358,40.5,-117.21,-159.47,837.55,6.7325,-5.01058013
1359,40.5,-117.62,-159.83,836.85,6.7502,-5.031734199
1360,40.5,-117.99,-160.18,836.18,6.7672,-5.050954027
1361,40.5,-118.35,-160.52,835.55,6.7836,-5.068736202
1362,40.5,-118.69,-160.85,834.95,6.7994,-5.085478375
1363,40.5,-119.01,-161.17,834.38,6.8147,-5.101529576
1364,40.5,-119.31,-161.48,833.83,6.8295,-5.116921952
1365,40.5,-119.6,-161.77,833.31,6.8438,-5.131728948
1366,40.5,-119.88,-162.05,832.81,6.8577,-5.146306721
1367,40.5,-120.14,-162.32,832.33,6.8712,-5.160626178
1368,40.5,-120.4,-162.58,831.88,6.8842,-5.174913538
1369,40.5,-120.64,-162.83,831.44,6.8969,-5.188506209
1370,40.5,-120.87,-163.07,831.03,6.9093,-5.202360136
1371,40.5,-121.09,-163.31,830.63,6.9212,-5.215638707
1372,40.5,-121.3,-163.53,830.25,6.9329,-5.228845867
1373,40.5,-121.51,-163.75,829.88,6.9442,-5.242186995
1374,40.5,-121.7,-163.95,829.53,6.9552,-5.255250568
1375,40.5,-121.89,-164.15,829.2,6.9659,-5.268334749
1376,40.5,-122.07,-164.35,828.87,6.9763,-5.281355998
1377,40.5,-122.24,-164.53,828.57,6.9864,-5.294983382
1378,40.5,-122.4,-164.71,828.27,6.9962,-5.308684086
1379,40.5,-122.56,-164.89,827.99,7.0058,-5.322019276
1380,40.5,-122.71,-165.06,827.71,7.0152,-5.335329933
1381,40.5,-122.85,-165.22,827.45,7.0243,-5.348386454
1382,40.5,-122.99,-165.38,827.2,7.0331,-5.361763253
1383,40.5,-123.13,-165.53,826.96,7.0418,-5.374997995
1384,40.5,-123.26,-165.68,826.73,7.0502,-5.388484963
1385,40.5,-123.38,-165.83,826.51,7.0585,-5.401727944
1386,40.5,-123.5,-165.96,826.29,7.0665,-5.415518376
1387,40.5,-123.61,-166.1,826.09,7.0743,-5.428822165
1388,40.5,-123.72,-166.23,825.89,7.082,-5.442879879
1389,40.5,-123.83,-166.36,825.71,7.0895,-5.456751456
1390,40.5,-123.93,-166.48,825.52,7.0968,-5.470513637
1391,40.5,-124.02,-166.6,825.35,7.1039,-5.484343364
1392,40.5,-124.11,-166.72,825.18,7.1109,-5.498217569
1393,40.5,-124.2,-166.83,825.03,7.1178,-5.512051193
1394,40.5,-124.29,-166.94,824.87,7.1245,-5.525886765
1395,40.5,-124.37,-167.05,824.73,7.1311,-5.539635554
1396,40.5,-124.45,-167.15,824.58,7.1375,-5.553558145
1397,40.5,-124.53,-167.25,824.45,7.1438,-5.567490453
1398,40.5,-124.6,-167.35,824.32,7.15,-5.58179097
1399,40.5,-124.67,-167.44,824.2,7.1561,-5.596328226
1400,40.5,-124.73,-167.54,824.08,7.1621,-5.610603129
1401,40.5,-124.8,-167.63,823.97,7.168,-5.624875909
1402,40.5,-124.86,-167.71,823.86,7.1737,-5.639317211
1403,40.5,-124.92,-167.8,823.75,7.1794,-5.653437634
1404,40.5,-124.97,-167.88,823.66,7.185,-5.66797345
1405,40.5,-125.02,-167.96,823.57,7.1904,-5.682474775
1406,40.5,-125.07,-168.03,823.48,7.1958,-5.697569385
1407,40.5,-125.12,-168.1,823.4,7.201,-5.712768869
1408,40.5,-125.16,-168.17,823.32,7.2061,-5.728303771
1409,40.5,-125.21,-168.24,823.25,7.2112,-5.744021721
1410,40.5,-125.24,-168.3,823.18,7.2161,-5.759847703
1411,40.5,-125.28,-168.36,823.12,7.221,-5.775871787
1412,40.5,-125.31,-168.42,823.07,7.2257,-5.791962785
1413,40.5,-125.34,-168.47,823.02,7.2304,-5.807965287
1414,40.5,-125.37,-168.53,822.97,7.235,-5.82395907
1415,40.5,-125.4,-168.58,822.93,7.2395,-5.840347334
1416,40.5,-125.42,-168.63,822.89,7.2439,-5.856851588
1417,40.5,-125.44,-168.67,822.86,7.2483,-5.873863152
1418,40.5,-125.45,-168.72,822.83,7.2526,-5.890787282
1419,40.5,-125.47,-168.76,822.81,7.2568,-5.907970357
1420,40.5,-125.48,-168.8,822.79,7.261,-5.925372137
1421,40.5,-125.49,-168.83,822.78,7.2651,-5.943235941
1422,40.5,-125.5,-168.87,822.76,7.2692,-5.961306648
1423,40.5,-125.5,-168.9,822.76,7.2732,-5.979849329
1424,40.5,-125.5,-168.94,822.75,7.2772,-5.99843266
1425,40.5,-125.51,-168.97,822.75,7.2811,-6.017118755
1426,40.5,-125.5,-168.99,822.76,7.285,-6.035663964
1427,40.5,-125.5,-169.02,822.76,7.2889,-6.054389836
1428,40.5,-125.49,-169.04,822.77,7.2928,-6.073098495
1429,40.5,-125.48,-169.07,822.79,7.2966,-6.091914178
1430,40.5,-125.47,-169.09,822.8,7.3004,-6.110754221
1431,40.5,-125.46,-169.11,822.82,7.3041,-6.129821162
1432,40.5,-125.45,-169.13,822.84,7.3079,-6.148541061
1433,40.5,-125.43,-169.14,822.87,7.3116,-6.167267125
1434,41,-125.41,-169.16,822.9,7.3153,-6.1943073
1435,41,-125.39,-169.17,822.93,7.319,-6.212845969
1436,41,-125.37,-169.18,822.96,7.3227,-6.231199905
1437,41,-125.35,-169.19,823,7.3264,-6.249266162
1438,41,-125.32,-169.2,823.03,7.33,-6.267356447
1439,41,-125.29,-169.21,823.08,7.3337,-6.285246734
1440,41,-125.26,-169.22,823.12,7.3373,-6.302883758
1441,41,-125.23,-169.22,823.17,7.3409,-6.320631758
1442,41,-125.2,-169.23,823.21,7.3446,-6.338210589
1443,41,-125.17,-169.23,823.26,7.3482,-6.355657587
1444,41,-125.13,-169.23,823.32,7.3518,-8.495367408
1445,41,-125.06,-169.25,823.39,7.3544,-8.513085509
1446,41,-124.98,-169.27,823.46,7.3572,-8.533164504
1447,41,-124.9,-169.29,823.54,7.3601,-8.554034719
1448,41,-124.82,-169.3,823.62,7.3632,-8.575521145
1449,41,-124.74,-169.32,823.7,7.3663,-8.597095185
1450,41,-124.65,-169.33,823.78,7.3694,-8.618406875
1451,41,-124.56,-169.34,823.87,7.3725,-8.64000913
1452,41,-124.47,-169.35,823.95,7.3756,-8.663398466
1453,41,-124.38,-169.36,824.04,7.3787,-8.686329088
1454,41,-124.29,-169.36,824.13,7.3817,-8.708885452
1455,41,-129.92,-170.39,825.98,7.5395,-8.730813981
1456,41,-129.81,-170.4,826.07,7.5424,-8.752178512
1457,41,-129.7,-170.4,826.17,7.5452,-8.773124782
1458,41,-129.58,-170.4,826.26,7.5481,-10.98713754
1459,41,-129.42,-170.42,826.39,7.5495,-11.0039517
1460,41,-129.26,-170.43,826.51,7.5512,-11.02312249
1461,41,-129.09,-170.44,826.64,7.5529,-11.04422553
1462,41,-128.93,-170.44,826.76,7.5547,-13.2762249
1463,41,-128.71,-170.46,826.92,7.5552,-13.29982727
1464,41,-128.49,-170.47,827.07,7.5558,-15.54805161
1465,41,-128.23,-170.5,827.24,7.5551,-15.58539089
1466,41,-127.96,-170.52,827.42,7.5546,-17.85298465
1467,41,-127.64,-170.54,827.61,7.5528,-17.9021637
1468,41,-127.33,-170.57,827.8,7.5512,-20.19790813
1469,41,-126.96,-170.6,828.02,7.5483,-22.50847672
1470,41,-126.55,-170.63,828.25,7.5441,-22.59647255
1471,41,-126.13,-170.66,828.47,7.5402,-22.69851808
